IntervalTimeStamp,kWh,qualityOfReading
6/30/2012 2:30,1.1105127,0
6/30/2012 2:45,1.1105127,0
6/30/2012 3:00,1.1105127,0
6/30/2012 3:15,1.1105127,0
6/30/2012 3:30,1.1105127,0
6/30/2012 3:45,1.1105127,0
6/30/2012 4:00,1.1105127,0
6/30/2012 4:15,1.1105127,0
6/30/2012 4:30,1.1105127,0
6/30/2012 4:45,1.1105127,0
6/30/2012 5:00,1.1105127,0
6/30/2012 5:15,5.043335638,0
6/30/2012 5:30,5.095222361,0
6/30/2012 5:45,5.144828951,0
6/30/2012 6:00,5.179980939,0
6/30/2012 6:15,5.219776781,0
6/30/2012 6:30,5.260262652,0
6/30/2012 6:45,5.292915954,0
6/30/2012 7:00,5.319568511,0
6/30/2012 7:15,6.460347608,0
6/30/2012 7:30,6.482438236,0
6/30/2012 7:45,6.494138058,0
6/30/2012 8:00,6.500839553,0
6/30/2012 8:15,6.506471161,0
6/30/2012 8:30,6.511134374,0
6/30/2012 8:45,6.514551272,0
6/30/2012 9:00,6.516802625,0
6/30/2012 9:15,6.517134404,0
6/30/2012 9:30,6.516322416,0
6/30/2012 9:45,6.512034213,0
6/30/2012 10:00,6.531959738,0
6/30/2012 10:15,6.621419649,0
6/30/2012 10:30,6.734557245,0
6/30/2012 10:45,6.905917173,0
6/30/2012 11:00,7.140684175,0
6/30/2012 11:15,5.981261098,0
6/30/2012 11:30,5.983078111,0
6/30/2012 11:45,5.984461462,0
6/30/2012 12:00,5.988410385,0
6/30/2012 12:15,6.109267421,0
6/30/2012 12:30,6.247226892,0
6/30/2012 12:45,6.397871559,0
6/30/2012 13:00,6.552143644,0
6/30/2012 13:15,6.604221482,0
6/30/2012 13:30,6.65156362,0
6/30/2012 13:45,6.693316492,0
6/30/2012 14:00,6.729203426,0
6/30/2012 14:15,6.858656509,0
6/30/2012 14:30,6.982322785,0
6/30/2012 14:45,7.09883385,0
6/30/2012 15:00,7.209498808,0
6/30/2012 15:15,7.21602388,0
6/30/2012 15:30,7.217934301,0
6/30/2012 15:45,7.212433309,0
6/30/2012 16:00,7.204371813,0
6/30/2012 16:15,6.590140704,0
6/30/2012 16:30,6.586673443,0
6/30/2012 16:45,6.591596076,0
6/30/2012 17:00,6.601280144,0
6/30/2012 17:15,1.1105127,0
6/30/2012 17:30,1.1105127,0
6/30/2012 17:45,1.669307926,0
6/30/2012 18:00,1.669307926,0
6/30/2012 18:15,1.1105127,0
6/30/2012 18:30,1.669307926,0
6/30/2012 18:45,1.669307926,0
6/30/2012 19:00,1.1105127,0
6/30/2012 19:15,1.1105127,0
6/30/2012 19:30,1.1105127,0
6/30/2012 19:45,1.1105127,0
6/30/2012 20:00,1.1105127,0
6/30/2012 20:15,1.1105127,0
6/30/2012 20:30,1.1105127,0
6/30/2012 20:45,1.1105127,0
6/30/2012 21:00,1.1105127,0
6/30/2012 21:15,1.1105127,0
6/30/2012 21:30,1.1105127,0
6/30/2012 21:45,1.1105127,0
6/30/2012 22:00,1.1105127,0
6/30/2012 22:15,1.1105127,0
6/30/2012 22:30,1.1105127,0
6/30/2012 22:45,1.1105127,0
6/30/2012 23:00,1.1105127,0
6/30/2012 23:15,1.1105127,0
6/30/2012 23:30,1.1105127,0
6/30/2012 23:45,1.1105127,0
7/1/2012 0:00,1.1105127,0
7/1/2012 0:15,1.1105127,0
7/1/2012 0:30,1.1105127,0
7/1/2012 0:45,1.1105127,0
7/1/2012 1:00,1.1105127,0
7/1/2012 1:15,1.1105127,0
7/1/2012 1:30,1.1105127,0
7/1/2012 1:45,1.1105127,0
7/1/2012 2:00,1.1105127,0
7/1/2012 2:15,1.1105127,0
7/1/2012 2:30,1.1105127,0
7/1/2012 2:45,1.1105127,0
7/1/2012 3:00,1.1105127,0
7/1/2012 3:15,1.1105127,0
7/1/2012 3:30,1.1105127,0
7/1/2012 3:45,1.1105127,0
7/1/2012 4:00,1.1105127,0
7/1/2012 4:15,1.1105127,0
7/1/2012 4:30,1.1105127,0
7/1/2012 4:45,1.1105127,0
7/1/2012 5:00,1.1105127,0
7/1/2012 5:15,1.1105127,0
7/1/2012 5:30,1.1105127,0
7/1/2012 5:45,1.1105127,0
7/1/2012 6:00,1.1105127,0
7/1/2012 6:15,1.1105127,0
7/1/2012 6:30,1.1105127,0
7/1/2012 6:45,1.1105127,0
7/1/2012 7:00,1.1105127,0
7/1/2012 7:15,1.1105127,0
7/1/2012 7:30,1.1105127,0
7/1/2012 7:45,1.361404537,0
7/1/2012 8:00,1.763189745,0
7/1/2012 8:15,1.1105127,0
7/1/2012 8:30,1.784832336,0
7/1/2012 8:45,1.777893699,0
7/1/2012 9:00,1.1105127,0
7/1/2012 9:15,1.809296569,0
7/1/2012 9:30,1.800262284,0
7/1/2012 9:45,1.1105127,0
7/1/2012 10:00,1.816127774,0
7/1/2012 10:15,1.809767217,0
7/1/2012 10:30,1.1105127,0
7/1/2012 10:45,1.792529862,0
7/1/2012 11:00,1.757345094,0
7/1/2012 11:15,1.1105127,0
7/1/2012 11:30,1.725710681,0
7/1/2012 11:45,1.709043477,0
7/1/2012 12:00,1.1105127,0
7/1/2012 12:15,1.1105127,0
7/1/2012 12:30,1.1105127,0
7/1/2012 12:45,1.1105127,0
7/1/2012 13:00,1.1105127,0
7/1/2012 13:15,1.1105127,0
7/1/2012 13:30,1.1105127,0
7/1/2012 13:45,1.1105127,0
7/1/2012 14:00,1.1105127,0
7/1/2012 14:15,1.1105127,0
7/1/2012 14:30,1.1105127,0
7/1/2012 14:45,1.1105127,0
7/1/2012 15:00,1.1105127,0
7/1/2012 15:15,1.1105127,0
7/1/2012 15:30,1.1105127,0
7/1/2012 15:45,1.1105127,0
7/1/2012 16:00,1.389910313,0
7/1/2012 16:15,1.692502663,0
7/1/2012 16:30,1.1105127,0
7/1/2012 16:45,1.727020891,0
7/1/2012 17:00,1.785643962,0
7/1/2012 17:15,1.1105127,0
7/1/2012 17:30,1.669307926,0
7/1/2012 17:45,1.669307926,0
7/1/2012 18:00,1.1105127,0
7/1/2012 18:15,1.669307926,0
7/1/2012 18:30,1.669307926,0
7/1/2012 18:45,1.1105127,0
7/1/2012 19:00,1.669307926,0
7/1/2012 19:15,1.669307926,0
7/1/2012 19:30,1.1105127,0
7/1/2012 19:45,1.1105127,0
7/1/2012 20:00,1.1105127,0
7/1/2012 20:15,1.1105127,0
7/1/2012 20:30,1.1105127,0
7/1/2012 20:45,1.1105127,0
7/1/2012 21:00,1.1105127,0
7/1/2012 21:15,1.1105127,0
7/1/2012 21:30,1.1105127,0
7/1/2012 21:45,1.1105127,0
7/1/2012 22:00,1.1105127,0
7/1/2012 22:15,1.1105127,0
7/1/2012 22:30,1.1105127,0
7/1/2012 22:45,1.1105127,0
7/1/2012 23:00,1.1105127,0
7/1/2012 23:15,1.1105127,0
7/1/2012 23:30,1.1105127,0
7/1/2012 23:45,1.1105127,0
7/2/2012 0:00,1.1105127,0
7/2/2012 0:15,1.4133798,0
7/2/2012 0:30,1.4133798,0
7/2/2012 0:45,1.4133798,0
7/2/2012 1:00,1.4133798,0
7/2/2012 1:15,1.4133798,0
7/2/2012 1:30,1.4133798,0
7/2/2012 1:45,1.4133798,0
7/2/2012 2:00,1.4133798,0
7/2/2012 2:15,1.4133798,0
7/2/2012 2:30,1.4133798,0
7/2/2012 2:45,1.4133798,0
7/2/2012 3:00,1.4133798,0
7/2/2012 3:15,1.4133798,0
7/2/2012 3:30,1.4133798,0
7/2/2012 3:45,1.4133798,0
7/2/2012 4:00,1.4133798,0
7/2/2012 4:15,1.6152912,0
7/2/2012 4:30,1.6152912,0
7/2/2012 4:45,1.6152912,0
7/2/2012 5:00,1.6152912,0
7/2/2012 5:15,5.123658436,0
7/2/2012 5:30,5.164773972,0
7/2/2012 5:45,5.19853864,0
7/2/2012 6:00,5.232005759,0
7/2/2012 6:15,6.077944833,0
7/2/2012 6:30,6.114345122,0
7/2/2012 6:45,6.144766253,0
7/2/2012 7:00,6.170676531,0
7/2/2012 7:15,10.15632502,0
7/2/2012 7:30,10.19365491,0
7/2/2012 7:45,10.38674651,0
7/2/2012 8:00,10.58427277,0
7/2/2012 8:15,10.9238146,0
7/2/2012 8:30,11.27784191,0
7/2/2012 8:45,11.63289734,0
7/2/2012 9:00,11.99022868,0
7/2/2012 9:15,12.34569251,0
7/2/2012 9:30,12.69942616,0
7/2/2012 9:45,12.6841535,0
7/2/2012 10:00,13.21194011,0
7/2/2012 10:15,12.61411178,0
7/2/2012 10:30,12.91987058,0
7/2/2012 10:45,12.53811316,0
7/2/2012 11:00,13.43405466,0
7/2/2012 11:15,12.22545564,0
7/2/2012 11:30,12.26327231,0
7/2/2012 11:45,12.26632121,0
7/2/2012 12:00,12.26568244,0
7/2/2012 12:15,12.64307828,0
7/2/2012 12:30,12.61793804,0
7/2/2012 12:45,12.58872761,0
7/2/2012 13:00,12.72361313,0
7/2/2012 13:15,12.54128219,0
7/2/2012 13:30,12.5269402,0
7/2/2012 13:45,12.55326728,0
7/2/2012 14:00,12.60281397,0
7/2/2012 14:15,12.63207874,0
7/2/2012 14:30,12.66560065,0
7/2/2012 14:45,12.71400365,0
7/2/2012 15:00,12.7659294,0
7/2/2012 15:15,12.82656803,0
7/2/2012 15:30,12.88948756,0
7/2/2012 15:45,12.86263047,0
7/2/2012 16:00,12.79656278,0
7/2/2012 16:15,9.542216949,0
7/2/2012 16:30,9.391197005,0
7/2/2012 16:45,9.346252442,0
7/2/2012 17:00,9.351253512,0
7/2/2012 17:15,8.144882812,0
7/2/2012 17:30,8.162891307,0
7/2/2012 17:45,8.154166004,0
7/2/2012 18:00,8.124552118,0
7/2/2012 18:15,8.043293299,0
7/2/2012 18:30,8.084770916,0
7/2/2012 18:45,7.864301754,0
7/2/2012 19:00,7.641869803,0
7/2/2012 19:15,7.087409654,0
7/2/2012 19:30,6.859131769,0
7/2/2012 19:45,6.610058061,0
7/2/2012 20:00,6.483505953,0
7/2/2012 20:15,6.210850678,0
7/2/2012 20:30,5.980945637,0
7/2/2012 20:45,5.864721402,0
7/2/2012 21:00,5.557401856,0
7/2/2012 21:15,1.6152912,0
7/2/2012 21:30,1.6152912,0
7/2/2012 21:45,1.6152912,0
7/2/2012 22:00,1.6152912,0
7/2/2012 22:15,1.4133798,0
7/2/2012 22:30,1.4133798,0
7/2/2012 22:45,1.4133798,0
7/2/2012 23:00,1.4133798,0
7/2/2012 23:15,1.4133798,0
7/2/2012 23:30,1.4133798,0
7/2/2012 23:45,1.4133798,0
7/3/2012 0:00,1.4133798,0
7/3/2012 0:15,1.1105127,0
7/3/2012 0:30,1.1105127,0
7/3/2012 0:45,1.1105127,0
7/3/2012 1:00,1.1105127,0
7/3/2012 1:15,1.1105127,0
7/3/2012 1:30,1.1105127,0
7/3/2012 1:45,1.1105127,0
7/3/2012 2:00,1.1105127,0
7/3/2012 2:15,1.1105127,0
7/3/2012 2:30,1.1105127,0
7/3/2012 2:45,1.1105127,0
7/3/2012 3:00,1.1105127,0
7/3/2012 3:15,1.1105127,0
7/3/2012 3:30,1.1105127,0
7/3/2012 3:45,1.1105127,0
7/3/2012 4:00,1.1105127,0
7/3/2012 4:15,1.1105127,0
7/3/2012 4:30,1.1105127,0
7/3/2012 4:45,1.1105127,0
7/3/2012 5:00,1.1105127,0
7/3/2012 5:15,1.1105127,0
7/3/2012 5:30,1.1105127,0
7/3/2012 5:45,1.1105127,0
7/3/2012 6:00,1.1105127,0
7/3/2012 6:15,1.1105127,0
7/3/2012 6:30,1.1105127,0
7/3/2012 6:45,1.1105127,0
7/3/2012 7:00,1.1105127,0
7/3/2012 7:15,1.1105127,0
7/3/2012 7:30,1.1105127,0
7/3/2012 7:45,1.362971741,0
7/3/2012 8:00,1.778554076,0
7/3/2012 8:15,1.1105127,0
7/3/2012 8:30,1.797115882,0
7/3/2012 8:45,1.786262424,0
7/3/2012 9:00,1.1105127,0
7/3/2012 9:15,1.813368856,0
7/3/2012 9:30,1.805578132,0
7/3/2012 9:45,1.1105127,0
7/3/2012 10:00,1.765696747,0
7/3/2012 10:15,1.725470767,0
7/3/2012 10:30,1.1105127,0
7/3/2012 10:45,1.1105127,0
7/3/2012 11:00,1.1105127,0
7/3/2012 11:15,1.1105127,0
7/3/2012 11:30,1.1105127,0
7/3/2012 11:45,1.1105127,0
7/3/2012 12:00,1.1105127,0
7/3/2012 12:15,1.1105127,0
7/3/2012 12:30,1.1105127,0
7/3/2012 12:45,1.1105127,0
7/3/2012 13:00,1.1105127,0
7/3/2012 13:15,1.1105127,0
7/3/2012 13:30,1.1105127,0
7/3/2012 13:45,1.1105127,0
7/3/2012 14:00,1.1105127,0
7/3/2012 14:15,1.1105127,0
7/3/2012 14:30,1.1105127,0
7/3/2012 14:45,1.1105127,0
7/3/2012 15:00,1.1105127,0
7/3/2012 15:15,1.1105127,0
7/3/2012 15:30,1.1105127,0
7/3/2012 15:45,1.1105127,0
7/3/2012 16:00,1.1105127,0
7/3/2012 16:15,1.1105127,0
7/3/2012 16:30,1.1105127,0
7/3/2012 16:45,1.1105127,0
7/3/2012 17:00,1.1105127,0
7/3/2012 17:15,1.1105127,0
7/3/2012 17:30,1.1105127,0
7/3/2012 17:45,1.1105127,0
7/3/2012 18:00,1.1105127,0
7/3/2012 18:15,1.1105127,0
7/3/2012 18:30,1.1105127,0
7/3/2012 18:45,1.1105127,0
7/3/2012 19:00,1.1105127,0
7/3/2012 19:15,1.1105127,0
7/3/2012 19:30,1.1105127,0
7/3/2012 19:45,1.1105127,0
7/3/2012 20:00,1.1105127,0
7/3/2012 20:15,1.1105127,0
7/3/2012 20:30,1.1105127,0
7/3/2012 20:45,1.1105127,0
7/3/2012 21:00,1.1105127,0
7/3/2012 21:15,1.1105127,0
7/3/2012 21:30,1.1105127,0
7/3/2012 21:45,1.1105127,0
7/3/2012 22:00,1.1105127,0
7/3/2012 22:15,1.1105127,0
7/3/2012 22:30,1.1105127,0
7/3/2012 22:45,1.1105127,0
7/3/2012 23:00,1.1105127,0
7/3/2012 23:15,1.1105127,0
7/3/2012 23:30,1.1105127,0
7/3/2012 23:45,1.1105127,0
7/4/2012 0:00,1.1105127,0
7/4/2012 0:15,1.4133798,0
7/4/2012 0:30,1.4133798,0
7/4/2012 0:45,1.4133798,0
7/4/2012 1:00,1.4133798,0
7/4/2012 1:15,1.4133798,0
7/4/2012 1:30,1.4133798,0
7/4/2012 1:45,1.4133798,0
7/4/2012 2:00,1.4133798,0
7/4/2012 2:15,1.4133798,0
7/4/2012 2:30,1.4133798,0
7/4/2012 2:45,1.4133798,0
7/4/2012 3:00,1.4133798,0
7/4/2012 3:15,1.4133798,0
7/4/2012 3:30,1.4133798,0
7/4/2012 3:45,1.4133798,0
7/4/2012 4:00,1.4133798,0
7/4/2012 4:15,1.6152912,0
7/4/2012 4:30,1.6152912,0
7/4/2012 4:45,1.6152912,0
7/4/2012 5:00,1.6152912,0
7/4/2012 5:15,5.095063765,0
7/4/2012 5:30,5.143272988,0
7/4/2012 5:45,5.177485436,0
7/4/2012 6:00,5.212998485,0
7/4/2012 6:15,6.060421548,0
7/4/2012 6:30,6.099435654,0
7/4/2012 6:45,6.131587532,0
7/4/2012 7:00,6.158591168,0
7/4/2012 7:15,10.14510519,0
7/4/2012 7:30,10.2652318,0
7/4/2012 7:45,10.4581952,0
7/4/2012 8:00,10.76223399,0
7/4/2012 8:15,11.00893479,0
7/4/2012 8:30,11.26307866,0
7/4/2012 8:45,11.52333099,0
7/4/2012 9:00,11.78575469,0
7/4/2012 9:15,11.84980445,0
7/4/2012 9:30,11.91390827,0
7/4/2012 9:45,11.97383057,0
7/4/2012 10:00,12.02969592,0
7/4/2012 10:15,12.1979034,0
7/4/2012 10:30,12.17030061,0
7/4/2012 10:45,12.23789517,0
7/4/2012 11:00,12.30242857,0
7/4/2012 11:15,11.93766642,0
7/4/2012 11:30,11.97210956,0
7/4/2012 11:45,12.00854107,0
7/4/2012 12:00,12.04876789,0
7/4/2012 12:15,12.51678222,0
7/4/2012 12:30,12.59562961,0
7/4/2012 12:45,12.61108493,0
7/4/2012 13:00,12.58708203,0
7/4/2012 13:15,12.49604072,0
7/4/2012 13:30,12.75159367,0
7/4/2012 13:45,12.72426185,0
7/4/2012 14:00,12.73629422,0
7/4/2012 14:15,12.38289658,0
7/4/2012 14:30,12.42202848,0
7/4/2012 14:45,12.4225598,0
7/4/2012 15:00,12.39658694,0
7/4/2012 15:15,12.35374543,0
7/4/2012 15:30,12.3018651,0
7/4/2012 15:45,12.30728292,0
7/4/2012 16:00,12.25033145,0
7/4/2012 16:15,9.022504336,0
7/4/2012 16:30,8.911927412,0
7/4/2012 16:45,8.815273379,0
7/4/2012 17:00,8.621816378,0
7/4/2012 17:15,7.193248771,0
7/4/2012 17:30,6.969539658,0
7/4/2012 17:45,6.616641321,0
7/4/2012 18:00,6.451767285,0
7/4/2012 18:15,6.416341737,0
7/4/2012 18:30,6.3865943,0
7/4/2012 18:45,6.317033968,0
7/4/2012 19:00,6.203774658,0
7/4/2012 19:15,5.626916557,0
7/4/2012 19:30,5.570906254,0
7/4/2012 19:45,5.564524895,0
7/4/2012 20:00,5.559042051,0
7/4/2012 20:15,5.554489957,0
7/4/2012 20:30,5.550445643,0
7/4/2012 20:45,5.546727249,0
7/4/2012 21:00,5.543361177,0
7/4/2012 21:15,1.6152912,0
7/4/2012 21:30,1.6152912,0
7/4/2012 21:45,1.6152912,0
7/4/2012 22:00,1.6152912,0
7/4/2012 22:15,1.4133798,0
7/4/2012 22:30,1.4133798,0
7/4/2012 22:45,1.4133798,0
7/4/2012 23:00,1.4133798,0
7/4/2012 23:15,1.4133798,0
7/4/2012 23:30,1.4133798,0
7/4/2012 23:45,1.4133798,0
7/5/2012 0:00,1.4133798,0
7/5/2012 0:15,1.4133798,0
7/5/2012 0:30,1.4133798,0
7/5/2012 0:45,1.4133798,0
7/5/2012 1:00,1.4133798,0
7/5/2012 1:15,1.4133798,0
7/5/2012 1:30,1.4133798,0
7/5/2012 1:45,1.4133798,0
7/5/2012 2:00,1.4133798,0
7/5/2012 2:15,1.4133798,0
7/5/2012 2:30,1.4133798,0
7/5/2012 2:45,1.4133798,0
7/5/2012 3:00,1.4133798,0
7/5/2012 3:15,1.4133798,0
7/5/2012 3:30,1.4133798,0
7/5/2012 3:45,1.4133798,0
7/5/2012 4:00,1.4133798,0
7/5/2012 4:15,1.6152912,0
7/5/2012 4:30,1.6152912,0
7/5/2012 4:45,1.6152912,0
7/5/2012 5:00,1.6152912,0
7/5/2012 5:15,5.053708149,0
7/5/2012 5:30,5.108728252,0
7/5/2012 5:45,5.139968969,0
7/5/2012 6:00,5.171753615,0
7/5/2012 6:15,6.021337711,0
7/5/2012 6:30,6.064269652,0
7/5/2012 6:45,6.098449201,0
7/5/2012 7:00,6.126491069,0
7/5/2012 7:15,10.11509097,0
7/5/2012 7:30,10.14263561,0
7/5/2012 7:45,10.1580839,0
7/5/2012 8:00,10.16801218,0
7/5/2012 8:15,10.1761504,0
7/5/2012 8:30,10.18293993,0
7/5/2012 8:45,10.1867087,0
7/5/2012 9:00,10.18634761,0
7/5/2012 9:15,10.18512821,0
7/5/2012 9:30,10.18317038,0
7/5/2012 9:45,10.18019119,0
7/5/2012 10:00,10.19813294,0
7/5/2012 10:15,10.35068657,0
7/5/2012 10:30,10.57082219,0
7/5/2012 10:45,10.77896873,0
7/5/2012 11:00,10.97590156,0
7/5/2012 11:15,10.79202127,0
7/5/2012 11:30,11.01155829,0
7/5/2012 11:45,11.22539681,0
7/5/2012 12:00,11.43883873,0
7/5/2012 12:15,11.98161076,0
7/5/2012 12:30,12.30613069,0
7/5/2012 12:45,12.37731593,0
7/5/2012 13:00,12.45172845,0
7/5/2012 13:15,12.53462818,0
7/5/2012 13:30,12.61495994,0
7/5/2012 13:45,12.68820085,0
7/5/2012 14:00,12.75670084,0
7/5/2012 14:15,12.78175302,0
7/5/2012 14:30,12.80088623,0
7/5/2012 14:45,12.96597628,0
7/5/2012 15:00,13.08656653,0
7/5/2012 15:15,12.81573904,0
7/5/2012 15:30,12.86618972,0
7/5/2012 15:45,12.82613172,0
7/5/2012 16:00,12.78327781,0
7/5/2012 16:15,9.552160475,0
7/5/2012 16:30,9.408234966,0
7/5/2012 16:45,9.281325964,0
7/5/2012 17:00,9.180155754,0
7/5/2012 17:15,7.952269753,0
7/5/2012 17:30,7.942989112,0
7/5/2012 17:45,7.912804803,0
7/5/2012 18:00,7.862711358,0
7/5/2012 18:15,7.597237212,0
7/5/2012 18:30,7.303650575,0
7/5/2012 18:45,7.018514696,0
7/5/2012 19:00,6.735548532,0
7/5/2012 19:15,6.001377264,0
7/5/2012 19:30,5.735606929,0
7/5/2012 19:45,5.593692393,0
7/5/2012 20:00,5.567122099,0
7/5/2012 20:15,5.562559165,0
7/5/2012 20:30,5.558451657,0
7/5/2012 20:45,5.554628342,0
7/5/2012 21:00,5.55101293,0
7/5/2012 21:15,1.6152912,0
7/5/2012 21:30,1.6152912,0
7/5/2012 21:45,1.6152912,0
7/5/2012 22:00,1.6152912,0
7/5/2012 22:15,1.4133798,0
7/5/2012 22:30,1.4133798,0
7/5/2012 22:45,1.4133798,0
7/5/2012 23:00,1.4133798,0
7/5/2012 23:15,1.4133798,0
7/5/2012 23:30,1.4133798,0
7/5/2012 23:45,1.4133798,0
7/6/2012 0:00,1.4133798,0
7/6/2012 0:15,1.4133798,0
7/6/2012 0:30,1.4133798,0
7/6/2012 0:45,1.4133798,0
7/6/2012 1:00,1.4133798,0
7/6/2012 1:15,1.4133798,0
7/6/2012 1:30,1.4133798,0
7/6/2012 1:45,1.4133798,0
7/6/2012 2:00,1.4133798,0
7/6/2012 2:15,1.4133798,0
7/6/2012 2:30,1.4133798,0
7/6/2012 2:45,1.4133798,0
7/6/2012 3:00,1.4133798,0
7/6/2012 3:15,1.4133798,0
7/6/2012 3:30,1.4133798,0
7/6/2012 3:45,1.4133798,0
7/6/2012 4:00,1.4133798,0
7/6/2012 4:15,1.6152912,0
7/6/2012 4:30,1.6152912,0
7/6/2012 4:45,1.6152912,0
7/6/2012 5:00,1.6152912,0
7/6/2012 5:15,5.072098427,0
7/6/2012 5:30,5.127982651,0
7/6/2012 5:45,5.162133308,0
7/6/2012 6:00,5.198053499,0
7/6/2012 6:15,6.047561654,0
7/6/2012 6:30,6.089445206,0
7/6/2012 6:45,6.123883466,0
7/6/2012 7:00,6.186523413,0
7/6/2012 7:15,10.64896305,0
7/6/2012 7:30,11.03709378,0
7/6/2012 7:45,11.3815251,0
7/6/2012 8:00,11.72221503,0
7/6/2012 8:15,11.9664361,0
7/6/2012 8:30,12.14459013,0
7/6/2012 8:45,12.23446634,0
7/6/2012 9:00,12.59293402,0
7/6/2012 9:15,12.1068524,0
7/6/2012 9:30,12.19454627,0
7/6/2012 9:45,12.27771433,0
7/6/2012 10:00,12.36015075,0
7/6/2012 10:15,12.42735568,0
7/6/2012 10:30,12.49239221,0
7/6/2012 10:45,12.55165761,0
7/6/2012 11:00,12.60566507,0
7/6/2012 11:15,12.21800806,0
7/6/2012 11:30,12.23383042,0
7/6/2012 11:45,12.24935691,0
7/6/2012 12:00,12.27065592,0
7/6/2012 12:15,12.75880202,0
7/6/2012 12:30,12.85937276,0
7/6/2012 12:45,12.93539716,0
7/6/2012 13:00,12.999837,0
7/6/2012 13:15,13.03273549,0
7/6/2012 13:30,13.05736078,0
7/6/2012 13:45,13.1437366,0
7/6/2012 14:00,13.26429223,0
7/6/2012 14:15,13.34558318,0
7/6/2012 14:30,13.42471736,0
7/6/2012 14:45,13.38006222,0
7/6/2012 15:00,13.27019102,0
7/6/2012 15:15,13.17121756,0
7/6/2012 15:30,13.05492655,0
7/6/2012 15:45,13.03398061,0
7/6/2012 16:00,13.05569662,0
7/6/2012 16:15,9.821813147,0
7/6/2012 16:30,9.746743315,0
7/6/2012 16:45,9.708278676,0
7/6/2012 17:00,9.684653919,0
7/6/2012 17:15,8.461459835,0
7/6/2012 17:30,8.464809315,0
7/6/2012 17:45,8.440406416,0
7/6/2012 18:00,9.749705688,0
7/6/2012 18:15,8.743785629,0
7/6/2012 18:30,8.210123882,0
7/6/2012 18:45,8.440393862,0
7/6/2012 19:00,8.156273397,0
7/6/2012 19:15,7.484442721,0
7/6/2012 19:30,7.361421702,0
7/6/2012 19:45,7.269805615,0
7/6/2012 20:00,6.963680188,0
7/6/2012 20:15,6.577972758,0
7/6/2012 20:30,6.332767092,0
7/6/2012 20:45,6.08900692,0
7/6/2012 21:00,5.84583821,0
7/6/2012 21:15,1.6152912,0
7/6/2012 21:30,1.6152912,0
7/6/2012 21:45,1.6152912,0
7/6/2012 22:00,1.6152912,0
7/6/2012 22:15,1.4133798,0
7/6/2012 22:30,1.4133798,0
7/6/2012 22:45,1.4133798,0
7/6/2012 23:00,1.4133798,0
7/6/2012 23:15,1.4133798,0
7/6/2012 23:30,1.4133798,0
7/6/2012 23:45,1.4133798,0
7/7/2012 0:00,1.4133798,0
7/7/2012 0:15,1.1105127,0
7/7/2012 0:30,1.1105127,0
7/7/2012 0:45,1.1105127,0
7/7/2012 1:00,1.1105127,0
7/7/2012 1:15,1.1105127,0
7/7/2012 1:30,1.1105127,0
7/7/2012 1:45,1.1105127,0
7/7/2012 2:00,1.1105127,0
7/7/2012 2:15,1.1105127,0
7/7/2012 2:30,1.1105127,0
7/7/2012 2:45,1.1105127,0
7/7/2012 3:00,1.1105127,0
7/7/2012 3:15,1.1105127,0
7/7/2012 3:30,1.1105127,0
7/7/2012 3:45,1.1105127,0
7/7/2012 4:00,1.1105127,0
7/7/2012 4:15,1.1105127,0
7/7/2012 4:30,1.1105127,0
7/7/2012 4:45,1.1105127,0
7/7/2012 5:00,1.1105127,0
7/7/2012 5:15,5.123480719,0
7/7/2012 5:30,5.163077413,0
7/7/2012 5:45,5.196748943,0
7/7/2012 6:00,5.229480515,0
7/7/2012 6:15,5.265519612,0
7/7/2012 6:30,5.338277569,0
7/7/2012 6:45,5.526378833,0
7/7/2012 7:00,6.04340839,0
7/7/2012 7:15,7.592939171,0
7/7/2012 7:30,7.928431297,0
7/7/2012 7:45,7.774159545,0
7/7/2012 8:00,8.087640087,0
7/7/2012 8:15,7.857385856,0
7/7/2012 8:30,7.911533415,0
7/7/2012 8:45,7.975989733,0
7/7/2012 9:00,8.047365385,0
7/7/2012 9:15,8.12476143,0
7/7/2012 9:30,8.205611984,0
7/7/2012 9:45,8.284070717,0
7/7/2012 10:00,8.36051357,0
7/7/2012 10:15,8.419978496,0
7/7/2012 10:30,8.474974807,0
7/7/2012 10:45,8.524061512,0
7/7/2012 11:00,8.567014831,0
7/7/2012 11:15,7.407760721,0
7/7/2012 11:30,7.415777318,0
7/7/2012 11:45,7.426422289,0
7/7/2012 12:00,7.440468458,0
7/7/2012 12:15,7.465743521,0
7/7/2012 12:30,7.51223748,0
7/7/2012 12:45,7.575360936,0
7/7/2012 13:00,7.644274701,0
7/7/2012 13:15,7.695032808,0
7/7/2012 13:30,7.740740484,0
7/7/2012 13:45,7.749042123,0
7/7/2012 14:00,7.738736615,0
7/7/2012 14:15,7.738324444,0
7/7/2012 14:30,7.72837143,0
7/7/2012 14:45,7.721005748,0
7/7/2012 15:00,7.707037354,0
7/7/2012 15:15,7.719538897,0
7/7/2012 15:30,7.724037182,0
7/7/2012 15:45,7.776478332,0
7/7/2012 16:00,7.841016607,0
7/7/2012 16:15,7.225682684,0
7/7/2012 16:30,7.229504013,0
7/7/2012 16:45,7.177588436,0
7/7/2012 17:00,7.104447962,0
7/7/2012 17:15,1.1105127,0
7/7/2012 17:30,1.1105127,0
7/7/2012 17:45,1.1105127,0
7/7/2012 18:00,1.1105127,0
